age,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,job_admin,job_blue_collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self_employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_basic_4y,education_basic_6y,education_basic_9y,education_high_school,education_illiterate,education_professional_course,education_university_degree,default_yn_no,default_yn_yes,housing_no,housing_yes,loan_no,loan_yes,contact_cellular,month_apr,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_failure,poutcome_nonexistent,poutcome_success,test_prediction,job,marital,education,default_yn,housing,loan,contact,client_name,account_code
59.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8257413103871294,admin.,divorced,university.degree,no,yes,no,cellular,Fabian White,246565
59.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8257413103871294,admin.,divorced,university.degree,no,yes,no,cellular,Sandy Worcester,142003
68.0,0,5,2.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8257223210652371,retired,divorced,basic.4y,no,yes,no,cellular,Gene Brouillard,542792
31.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8257099170531575,admin.,married,high.school,no,no,no,cellular,Robert Roberts,497047
31.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8257099170531575,admin.,married,high.school,no,no,no,cellular,Mark Marquez,675928
81.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8256818708767456,retired,married,professional.course,no,no,no,cellular,Robert Williams,859037
37.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8256435720367191,admin.,married,university.degree,no,yes,no,cellular,Dorthy Bowman,630149
37.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8256435720367191,admin.,married,university.degree,no,yes,no,cellular,Mabel Alexander,809785
37.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8256435720367191,admin.,married,university.degree,no,yes,no,cellular,Sandra Hill,643296
37.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8256435720367191,admin.,married,university.degree,no,yes,no,cellular,Pearl Jefferson,434701
37.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8256435720367191,admin.,married,university.degree,no,yes,no,cellular,Macy Watson,217131
37.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8256435720367191,admin.,married,university.degree,no,yes,no,cellular,Cortez Santos,140119
33.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8256311545661256,services,single,high.school,no,no,no,cellular,Joseph Alarcon,100914
38.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8256300008804064,housemaid,single,high.school,no,yes,no,cellular,Beverly Figley,923368
33.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8256287667376022,admin.,married,university.degree,no,no,yes,cellular,David Hampton,933369
32.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8256062523373809,self-employed,married,university.degree,no,yes,no,cellular,Sergio Ison,268526
37.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8255992477852236,management,divorced,university.degree,no,no,no,cellular,Jennifer Keef,915481
51.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8255864165984048,technician,married,professional.course,no,no,yes,cellular,David Turner,208988
50.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8255711753223537,technician,married,professional.course,no,unknown,unknown,cellular,Lisa Welch,477437
31.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8255049524607444,technician,married,unknown,no,no,no,cellular,Audrey Hood,663024
57.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8254940475263217,management,married,unknown,no,no,no,cellular,Gordon Homer,453274
36.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8254884396347323,admin.,married,university.degree,no,yes,no,cellular,Charles Frazier,573553
36.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8254884396347323,admin.,married,university.degree,no,yes,no,cellular,Tom Crittendon,444731
36.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8254884396347323,admin.,married,university.degree,no,yes,no,cellular,Dorothy Russell,529144
36.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8254884396347323,admin.,married,university.degree,no,yes,no,cellular,Charlotte Hilliard,816505
36.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8254884396347323,admin.,married,university.degree,no,yes,no,cellular,Homer Thompson,995535
31.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8254583748985033,admin.,married,university.degree,no,unknown,unknown,cellular,Lesia Corrales,385158
37.0,0,5,2.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8254562856295737,housemaid,single,university.degree,no,no,no,cellular,Lauren Brus,379430
31.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.825451093750294,self-employed,married,university.degree,no,yes,no,cellular,Lisa Burton,742523
64.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8254300319197602,retired,married,high.school,unknown,no,no,cellular,Tracy Witten,241993
32.0,0,5,2.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.825417049799857,management,single,university.degree,no,no,no,cellular,Trevor Johnson,525954
32.0,0,5,2.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.825417049799857,management,single,university.degree,no,no,no,cellular,Helene Croft,271080
53.0,0,5,2.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8254040378813402,admin.,single,university.degree,no,yes,no,cellular,Roger Buggs,152930
72.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8254025482452488,retired,married,university.degree,no,no,no,cellular,Andrew Hiatt,401979
29.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8253997707909564,unemployed,married,university.degree,no,yes,no,cellular,Brian Sutton,978345
29.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8253996365476602,admin.,married,high.school,no,no,no,cellular,Samantha Berg,370967
29.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8253996365476602,admin.,married,high.school,no,no,no,cellular,Emmitt Mccabe,200390
59.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8253700039649029,admin.,divorced,professional.course,no,unknown,unknown,cellular,Effie Liebl,879591
35.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8253331984049184,admin.,married,university.degree,no,yes,no,cellular,Janeen Keiser,204256
35.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8253331984049184,admin.,married,university.degree,no,yes,no,cellular,Jerome Gordon,340897
35.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8253331984049184,admin.,married,university.degree,no,yes,no,cellular,Maria Taft,597639
35.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8253331984049184,admin.,married,university.degree,no,yes,no,cellular,Kyle Castillo,635127
35.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8253331984049184,admin.,married,university.degree,no,yes,no,cellular,Don Hebert,198319
30.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8252958263295048,self-employed,married,university.degree,no,yes,no,cellular,Glenda Rich,817105
53.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8252907916704153,technician,married,professional.course,no,yes,no,cellular,Mary Rivera,687730
56.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.825275792494443,admin.,divorced,university.degree,no,yes,no,cellular,Frank Duncan,376432
71.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8252472467835941,retired,married,university.degree,no,no,no,cellular,Alicia Lyles,561265
51.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8252384107371593,self-employed,divorced,university.degree,no,yes,no,cellular,Joseph Palumbo,294499
69.0,0,5,3.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8252237181167739,retired,married,high.school,no,no,no,cellular,Catherine Spriggs,355569
35.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8252134480161034,unemployed,married,professional.course,no,yes,no,cellular,Ernie Bush,989707
33.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8251990401677564,management,single,university.degree,no,yes,yes,cellular,Raphael Hileman,144054
34.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8251778483228918,admin.,married,university.degree,no,yes,no,cellular,Robert Pridgeon,640003
34.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8251778483228918,admin.,married,university.degree,no,yes,no,cellular,Mario Heaton,132603
34.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8251778483228918,admin.,married,university.degree,no,yes,no,cellular,Ruth Camren,421648
76.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8251772496996128,retired,married,professional.course,unknown,yes,no,cellular,James Young,957644
76.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8251772496996128,retired,married,professional.course,unknown,yes,no,cellular,Sharon Harper,926836
30.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8251654047075503,services,single,high.school,no,no,no,cellular,Elisa Randall,547270
29.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8251477414121849,admin.,married,university.degree,no,unknown,unknown,cellular,Norman Coulson,168672
52.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.825135411862629,technician,married,professional.course,no,yes,no,cellular,James Barrett,908245
52.0,0,5,1.0,-2,93,-25,0.2,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.825135411862629,technician,married,professional.course,no,yes,no,cellular,Albert Muniz,143615
55.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8251204021736438,admin.,divorced,university.degree,no,yes,no,cellular,Donald Schmidt,824941
48.0,0,5,1.0,-2,93,-25,0.2,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8250314515004662,admin.,divorced,high.school,no,no,no,cellular,Clementine Capps,793545
